Target in-degree, Target out-degree
143, 131
108, 353
201, 126
106, 116
1036, 239
103, 194
109, 206
145, 118
237, 111
121, 113
113, 120
251, 231
1729, 110
464, 112
189, 111
103, 102
155, 111
403, 110
147, 860
130, 142
219, 136
102, 304
102, 151
102, 254
186, 124
514, 268
162, 206
156, 159
289, 139
205, 142
166, 225
147, 101
355, 129
111, 125
124, 151
219, 892
326, 236
270, 368
114, 296
188, 281
106, 165
173, 183
115, 103
107, 1515
146, 255
140, 923
151, 325
1188, 128
111, 109
182, 143
177, 125
137, 142
101, 112
123, 115
766, 399
1177, 102
141, 167
194, 180
178, 236
176, 101
155, 872
1135, 619
284, 731
121, 598
105, 333
133, 198
109, 235
103, 110
395, 128
129, 320
115, 126
369, 179
317, 156
113, 141
117, 243
142, 218
222, 138
192, 156
131, 383
144, 140
224, 262
103, 313
156, 106
686, 135
139, 122
115, 176
170, 103
112, 136
166, 129
267, 246
104, 114
146, 252
174, 104
120, 458
538, 203
126, 191
144, 131
147, 476
143, 138
123, 292
199, 148
136, 115
157, 163
173, 101
336, 131
258, 437
161, 115
198, 105
120, 402
1051, 113
166, 123
276, 707
183, 118
355, 101
186, 108
298, 121
173, 114
146, 103
220, 2422
105, 166
130, 316
144, 324
101, 104
467, 121
624, 393
143, 152
110, 115
143, 241
143, 123
245, 101
137, 169
123, 597
233, 221
1238, 143
217, 103
666, 101
374, 135
331, 390
144, 242
109, 135
186, 166
318, 247
235, 120
154, 110
158, 117
112, 391
256, 142
294, 154
108, 274
422, 284
313, 322
290, 214
115, 194
171, 188
136, 210
1022, 1026
116, 286
229, 548
102, 115
104, 164
140, 117
140, 112
189, 116
193, 234
1131, 161
161, 286
132, 128
153, 165
630, 102
110, 127
219, 108
124, 440
458, 1426
307, 564
113, 387
149, 174
105, 344
231, 218
103, 132
142, 101
357, 524
297, 115
119, 124
230, 113
127, 352
151, 2072
770, 240
414, 356
230, 221
271, 408
174, 119
148, 196
105, 112
130, 108
158, 239
109, 133
200, 549
167, 388
116, 121
102, 158
107, 157
156, 104
118, 136
463, 599
104, 212
303, 192
465, 121
122, 992
142, 179
105, 476
128, 115
122, 801
109, 281
319, 129
103, 359
301, 110
132, 126
114, 173
206, 106
157, 234
254, 127
133, 203
171, 185
191, 850
115, 221
377, 157
428, 109
149, 100
467, 124
129, 618
109, 109
105, 152
143, 121
102, 106
130, 163
288, 105
316, 111
238, 137
244, 133
131, 535
103, 116
143, 584
128, 368
589, 117
110, 121
111, 122
136, 117
234, 275
150, 250
362, 270
123, 201
350, 106
280, 177
151, 164
541, 287
148, 891
2206, 359
439, 127
229, 316
162, 341
105, 205
107, 146
388, 309
117, 130
174, 105
107, 322
229, 674
510, 158
163, 137
102, 147
113, 151
141, 112
129, 126
151, 102
108, 1052
383, 114
194, 871
186, 159
272, 306
314, 132
401, 520
113, 181
368, 106
106, 137
149, 108
303, 190
175, 117
271, 411
159, 120
481, 187
117, 268
279, 330
241, 139
131, 161
116, 112
348, 106
105, 101
207, 557
106, 250
127, 167
354, 108
112, 143
129, 587
126, 309
113, 116
145, 136
1031, 117
116, 224
184, 166
117, 292
215, 104
400, 250
105, 168
210, 112
125, 997
217, 110
106, 342
170, 140
268, 341
117, 612
103, 196
127, 101
344, 159
229, 148
102, 542
120, 230
1173, 109
151, 103
203, 110
115, 624
107, 404
105, 114
233, 189
175, 157
150, 271
145, 158
142, 236
160, 122
119, 118
220, 122
111, 604
966, 108
103, 145
112, 223
172, 132
196, 202
118, 225
318, 622
129, 139
145, 271
113, 350
124, 177
176, 273
321, 287
3229, 163
104, 110
149, 101
121, 158
148, 140
116, 3013
244, 327
200, 783
167, 153
435, 358
367, 129
193, 102
113, 461
183, 240
212, 144
165, 210
648, 177
296, 139
181, 103
429, 102
148, 106
102, 114
514, 209
110, 149
110, 102
127, 2729
132, 574
101, 159
321, 188
119, 159
102, 255
114, 1062
131, 1172
135, 527
102, 121
709, 152
131, 1051
200, 121
197, 275
220, 270
298, 2666
265, 111
538, 277
198, 249
140, 391
121, 145
192, 144
140, 760
140, 257
389, 144
100, 310
417, 132
281, 165
179, 145
128, 124
116, 109
123, 961
122, 115
251, 456
596, 111
265, 114
175, 140
184, 883
133, 2510
233, 118
142, 235
102, 126
104, 310
314, 197
120, 110
504, 148
121, 114
142, 159
135, 112
140, 126
127, 113
153, 376
172, 105
319, 460
105, 169
108, 153
123, 111
261, 130
805, 179
866, 116
229, 394
197, 761
104, 103
149, 143
116, 350
227, 158
101, 114
135, 174
121, 115
152, 128
237, 177
276, 2224
231, 169
129, 210
109, 124
385, 332
111, 160
281, 116
170, 120
187, 252
106, 129
121, 107
157, 186
205, 247
281, 109
104, 162
221, 330
160, 142
137, 309
106, 159
107, 698
131, 120
149, 109
146, 5000
135, 103
252, 148
134, 2929
167, 345
184, 116
180, 138
129, 197
454, 101
153, 141
144, 347
118, 158
133, 128
148, 214
168, 446
294, 1016
445, 113
101, 199
186, 134
196, 111
116, 120
132, 279
190, 202
144, 162
207, 434
508, 106
242, 110
178, 106
146, 102
259, 1057
517, 173
653, 301
235, 701
149, 130
127, 106
152, 160
129, 293
126, 619
150, 227
149, 109
183, 135
116, 131
157, 270
142, 538
288, 113
438, 228
240, 327
163, 149
272, 971
271, 106
104, 120
179, 136
103, 389
128, 157
178, 254
186, 114
109, 294
160, 185
177, 512
164, 136
106, 143
106, 307
121, 183
123, 101
174, 103
107, 189
125, 214
1591, 130
170, 126
307, 110
103, 144
127, 112
118, 295
257, 288
232, 124
113, 291
219, 120
188, 599
336, 402
738, 141
523, 103
101, 116
238, 5000
163, 124
126, 131
141, 131
253, 223
156, 1043
159, 120
263, 118
163, 578
101, 117
113, 193
111, 101
159, 107
142, 144
111, 144
189, 379
144, 110
111, 227
152, 168
103, 118
120, 164
115, 246
260, 720
818, 125
403, 1077
156, 103
184, 193
104, 107
232, 151
163, 360
414, 110
232, 127
123, 366
101, 238
140, 103
652, 197
175, 109
137, 130
105, 131
187, 715
128, 107
2746, 477
234, 103
100, 147
160, 163
126, 139
202, 101
217, 514
376, 222
198, 122
247, 179
455, 128
225, 124
196, 271
187, 120
236, 519
131, 232
313, 104
260, 317
157, 123
132, 275
203, 2593
280, 132
486, 201
103, 170
491, 272
110, 297
106, 327
106, 233
186, 218
836, 131
185, 126
103, 144
133, 299
121, 336
105, 180
190, 237
178, 141
105, 156
104, 107
102, 836
403, 112
262, 856
1988, 342
213, 183
165, 197
554, 110
584, 984
172, 124
269, 291
109, 348
138, 240
176, 876
110, 196
148, 115
242, 154
111, 187
196, 479
176, 192
250, 121
118, 124
420, 111
142, 306
108, 855
107, 417
258, 116
238, 111
594, 127
108, 105
594, 170
121, 207
102, 139
124, 205
126, 343
125, 103
107, 159
129, 1099
199, 233
279, 254
213, 397
196, 147
105, 135
177, 101
205, 213
105, 181
119, 129
122, 121
224, 165
498, 2460
136, 116
102, 150
221, 132
146, 132
104, 118
107, 243
106, 235
114, 113
106, 250
113, 247
145, 120
131, 202
170, 180
466, 121
108, 303
120, 154
100, 123
612, 222
187, 135
103, 209
178, 109
141, 208
347, 177
322, 581
130, 2649
210, 250
119, 100
140, 271
180, 127
102, 220
108, 123
113, 108
166, 108
300, 111
152, 341
302, 103
911, 117
228, 302
281, 167
244, 108
165, 142
362, 256
142, 121
166, 2360
170, 171
216, 203
310, 363
262, 133
839, 176
157, 145
143, 127
153, 137
162, 114
115, 127
231, 539
142, 121
130, 123
4694, 242
162, 165
237, 104
106, 142
230, 453
123, 154
121, 119
103, 243
201, 151
103, 109
330, 170
127, 101
347, 101
624, 122
122, 123
162, 122
4182, 102
274, 235
106, 368
110, 291
255, 140
124, 5000
191, 130
242, 123
275, 265
139, 189
129, 217
194, 112
223, 174
143, 771
322, 561
117, 317
734, 1530
169, 103
341, 212
328, 183
105, 108
182, 219
145, 130
823, 117
107, 133
315, 142
102, 149
175, 239
101, 1323
215, 339
477, 427
206, 360
389, 117
429, 229
415, 233
128, 763
320, 458
199, 122
119, 184
151, 129
686, 125
238, 1143
240, 126
225, 248
124, 138
179, 114
124, 121
102, 111
149, 527
354, 131
196, 112
125, 151
104, 569
230, 124
165, 114
183, 153
150, 130
148, 115
189, 111
573, 429
166, 161
105, 292
254, 107
642, 117
101, 282
167, 201
674, 312
108, 3528
249, 315
124, 124
2959, 382
246, 149
115, 115
195, 294
131, 173
218, 371
105, 254
205, 315
349, 184
102, 367
139, 173
160, 131
137, 188
130, 109
146, 183
139, 145
151, 110
398, 201
129, 160
149, 199
105, 110
160, 110
429, 113
773, 242
259, 1234
182, 111
167, 107
153, 502
227, 288
102, 111
139, 144
174, 355
171, 147
158, 383
681, 687
161, 101
106, 101
111, 972
114, 107
224, 620
105, 126
106, 186
139, 171
163, 107
133, 170
119, 243
1041, 286
180, 164
119, 106
139, 114
102, 463
115, 108
511, 130
105, 107
144, 270
102, 157
105, 108
107, 149
203, 188
168, 100
113, 267
243, 110
174, 130
203, 287
141, 103
986, 146
662, 112
167, 362
154, 188
681, 441
138, 989
138, 149
105, 154
455, 237
107, 147
238, 121
117, 151
138, 266
278, 102
174, 115
105, 166
190, 101
214, 112
387, 112
263, 305
103, 111
275, 145
183, 356
472, 157
178, 2151
583, 127
120, 110
263, 190
478, 170
201, 152
243, 235
3938, 134
243, 212
161, 186
326, 124
143, 401
144, 116
127, 101
103, 117
161, 192
116, 147
563, 146
176, 219
104, 154
120, 221
669, 1121
144, 639
130, 112
189, 332
256, 148
108, 113
129, 165
136, 191
169, 143
318, 104
103, 101
156, 840
149, 104
201, 158
167, 427
115, 154
371, 187
143, 115
260, 102
102, 162
153, 110
217, 284
203, 104
143, 116
152, 120
121, 158
121, 242
150, 223
286, 108
116, 130
2148, 139
297, 354
3710, 118
103, 256
121, 104
124, 234
115, 811
161, 333
101, 548
102, 153
112, 124
965, 142
101, 144
108, 294
165, 127
110, 162
218, 606
136, 216
112, 141
147, 141
150, 229
109, 197
209, 195
154, 212
171, 160
111, 228
274, 108
109, 282
167, 118
181, 104
164, 233
177, 117
202, 642
454, 296
132, 132
117, 288
103, 130
146, 231
782, 483
139, 161
142, 167
118, 115
200, 131
1221, 114
172, 175
120, 106
125, 305
126, 626
252, 115
245, 107
164, 669
419, 176
123, 129
125, 118
118, 211
238, 194
117, 673
312, 361
124, 287
102, 327
135, 124
496, 200
106, 116
179, 329
139, 130
541, 505
123, 296
155, 165
109, 264
250, 132
148, 154
1019, 201
143, 281
159, 219
179, 167
164, 665
298, 146
181, 430
194, 113
234, 101
157, 198
589, 253
148, 143
124, 174
114, 102
468, 191
158, 391
123, 507
204, 266
185, 120
128, 109
114, 108
171, 264
5000, 115
615, 232
116, 144
134, 110
114, 292
169, 149
135, 235
154, 123
132, 1074
110, 187
420, 283
137, 156
102, 215
188, 117
285, 113
1112, 282
133, 489
160, 170
131, 376
213, 160
206, 118
768, 102
675, 145
125, 125
141, 143
444, 125
117, 124
266, 120
767, 138
147, 249
168, 143
166, 428
129, 103
146, 201
468, 108
112, 174
131, 108
180, 124
166, 391
173, 594
125, 150
118, 157
236, 1475
237, 212
135, 113
144, 471
178, 767
282, 452
2416, 118
169, 443
131, 222
150, 208
293, 103
648, 131
502, 159
123, 116
737, 154
219, 211
151, 143
133, 313
178, 265
235, 112
234, 161
104, 230
240, 183
186, 105
126, 104
239, 107
108, 209
145, 101
113, 217
117, 109
113, 461
281, 191
129, 110
147, 442
474, 113
103, 192
209, 107
132, 141
220, 650
152, 1554
5000, 115
106, 107
368, 159
108, 102
115, 130
111, 133
118, 570
938, 166
105, 141
145, 931
174, 153
181, 119
175, 553
195, 123
376, 107
121, 374
125, 129
875, 111
311, 105
113, 100
140, 128
133, 188
119, 128
111, 126
231, 175
122, 125
103, 350
161, 186
267, 111
378, 195
120, 108
158, 164
145, 150
208, 121
165, 331
121, 535
111, 181
166, 137
465, 210
208, 189
120, 559
444, 124
268, 141
401, 168
169, 245
114, 277
349, 208
128, 124
109, 1051
163, 201
297, 259
175, 675
133, 107
129, 121
265, 1336
379, 100
477, 257
124, 212
113, 112
118, 227
433, 139
157, 243
104, 286
101, 114
262, 164
318, 175
125, 139
161, 196
156, 319
418, 122
296, 250
122, 227
160, 166
138, 208
216, 183
136, 176
1572, 370
128, 103
202, 129
118, 143
338, 103
1478, 109
145, 157
257, 515
129, 198
113, 109
139, 145
322, 437
858, 117
172, 199
298, 565
118, 282
279, 164
322, 147
335, 103
357, 212
106, 331
291, 160
130, 172
144, 199
116, 180
261, 178
101, 181
153, 1106
290, 102
190, 185
731, 328
139, 242
134, 118
113, 115
122, 102
379, 131
362, 207
331, 114
118, 121
317, 142
334, 180
1985, 353
114, 151
316, 1030
155, 147
176, 146
123, 885
113, 191
114, 131
303, 147
134, 211
264, 117
132, 184
139, 171
355, 117
888, 217
288, 746
167, 993
142, 134
637, 437
287, 161
130, 105
153, 156
215, 202
314, 157
106, 114
113, 356
138, 159
149, 269
104, 127
1607, 101
1769, 275
983, 164
251, 137
406, 217
123, 210
116, 181
241, 208
105, 143
129, 447
487, 141
105, 105
121, 150
177, 224
119, 194
100, 117
200, 1833
2165, 189
161, 245
2091, 139
145, 122
104, 190
345, 283
125, 529
117, 184
305, 108
5000, 413
115, 121
131, 258
720, 173
139, 727
266, 103
626, 259
201, 148
158, 197
327, 540
444, 430
168, 244
213, 315
203, 414
144, 152
2506, 143
133, 114
207, 214
615, 188
120, 130
173, 101
134, 158
264, 100
667, 123
198, 269
115, 166
206, 235
123, 132
169, 554
118, 868
139, 117
137, 243
139, 103
143, 129
203, 202
199, 118
205, 5000
230, 145
100, 203
218, 198
145, 396
114, 106
183, 148
144, 110
136, 198
107, 255
354, 154
157, 120
163, 470
172, 113
171, 116
139, 117
116, 107
197, 116
253, 130
331, 114
116, 101
123, 287
149, 217
591, 305
130, 102
175, 114
159, 104
142, 101
789, 908
115, 161
112, 177
234, 134
210, 135
169, 144
216, 137
184, 422
138, 376
213, 327
170, 187
199, 399
196, 117
104, 111
123, 151
112, 118
144, 133
236, 179
519, 148
602, 180
295, 154
101, 156
361, 186
136, 120
152, 104
105, 101
205, 229
434, 126
533, 641
146, 114
140, 180
140, 313
578, 109
141, 344
174, 131
145, 136
301, 146
357, 206
103, 118
463, 160
124, 983
163, 582
213, 142
118, 183
133, 202
271, 249
120, 114
174, 113
126, 895
101, 359
126, 147
118, 108
389, 105
262, 490
126, 207
143, 174
195, 605
157, 128
132, 230
483, 218
136, 215
146, 185
358, 4506
264, 111
845, 270
3157, 122
117, 117
134, 106
125, 109
1795, 176
277, 141
110, 143
131, 193
235, 211
132, 194
135, 224
128, 290
127, 113
287, 105
127, 254
346, 127
101, 104
161, 135
110, 283
155, 109
135, 123
163, 158
213, 357
109, 141
165, 150
102, 433
112, 132
217, 151
158, 155
166, 293
119, 137
107, 120
146, 187
184, 174
140, 106
215, 257
133, 116
122, 101
104, 136
144, 178
323, 148
153, 1704
276, 112
149, 125
195, 1291
106, 380
134, 114
108, 277
277, 225
133, 114
276, 102
617, 109
119, 115
111, 125
172, 174
379, 138
101, 131
136, 282
156, 311
105, 109
289, 111
1532, 112
130, 106
601, 108
282, 124
125, 176
128, 118
220, 167
141, 336
315, 814
141, 216
132, 142
101, 229
116, 159
165, 122
191, 130
141, 186
153, 236
219, 142
320, 154
215, 108
103, 1830
129, 246
164, 233
178, 133
212, 1208
102, 101
138, 103
238, 177
170, 122
331, 113
178, 120
268, 104
852, 151
150, 279
646, 110
432, 1719
109, 117
238, 201
565, 128
2304, 185
125, 102
190, 206
105, 133
120, 188
184, 105
274, 114
128, 171
119, 123
101, 215
104, 740
312, 648
627, 666
111, 207
181, 105
967, 179
211, 121
184, 126
493, 207
195, 111
124, 119
118, 104
142, 164
186, 196
281, 189
129, 338
175, 110
273, 159
106, 556
113, 207
3255, 110
121, 208
137, 343
787, 125
160, 181
146, 275
311, 200
331, 119
113, 147
366, 773
104, 114
285, 190
128, 176
109, 138
157, 125
103, 156
143, 126
112, 283
110, 108
106, 196
221, 160
143, 161
112, 121
243, 129
217, 182
123, 245
262, 104
134, 105
194, 154
149, 109
256, 158
187, 113
277, 261
817, 509
392, 102
170, 175
167, 916
106, 217
118, 304
100, 463
141, 124
197, 113
131, 2773
120, 845
152, 217
106, 118
115, 219
139, 937
150, 133
407, 130
138, 145
433, 521
139, 937
185, 185
272, 185
159, 114
396, 111
133, 116
110, 179
113, 184
124, 121
317, 150
606, 117
144, 139
173, 126
228, 641
234, 184
361, 108
174, 150
230, 132
104, 118
163, 597
134, 378
110, 157
149, 127
107, 232
168, 498
113, 153
109, 180
365, 215
410, 174
191, 185
113, 154
229, 237
584, 145
105, 1864
198, 179
534, 3187
148, 104
155, 438
133, 176
186, 425
155, 270
134, 185
135, 117
125, 120
272, 471
336, 649
137, 170
207, 128
1077, 238
126, 188
128, 117
186, 254
123, 107
199, 188
205, 121
158, 111
102, 357
246, 138
105, 102
190, 341
561, 150
275, 127
100, 148
186, 1176
114, 451
180, 155
108, 115
119, 136
125, 398
1301, 634
109, 154
106, 111
130, 309
165, 139
337, 111
119, 261
185, 101
105, 186
150, 208
178, 193
174, 113
108, 209
134, 132
103, 196
117, 101
176, 131
157, 201
154, 308
152, 100
117, 127
111, 146
105, 250
148, 109
133, 460
284, 580
164, 134
107, 194
101, 149
897, 104
106, 114
105, 204
160, 172
127, 1318
136, 263
1417, 177
105, 110
101, 110
398, 150
122, 119
134, 103
112, 398
140, 121
159, 143
220, 152
153, 272
196, 167
146, 111
107, 243
109, 152
159, 107
103, 175
119, 103
220, 107
159, 705
130, 353
2136, 154
236, 139
234, 119
293, 143
218, 123
115, 130
298, 191
151, 461
134, 178
135, 363
213, 141
144, 476
149, 109
100, 705
104, 130
288, 104
294, 163
147, 163
247, 120
601, 146
160, 109
254, 128
246, 118
117, 107
287, 176
745, 153
1083, 137
137, 144
156, 137
136, 170
225, 113
184, 160
214, 102
102, 144
123, 807
356, 269
106, 186
106, 311
312, 126
508, 188
370, 377
106, 328
120, 150
121, 234
330, 190
123, 167
274, 380
103, 151
458, 105
409, 113
102, 239
647, 107
131, 102
514, 112
128, 322
260, 113
218, 344
5000, 558
127, 121
200, 110
384, 504
208, 200
272, 227
108, 211
267, 1437
341, 285
229, 275
431, 103
293, 295
116, 108
194, 796
124, 129
291, 124
120, 107
165, 426
119, 140
291, 445
103, 177
184, 111
121, 136
109, 107
113, 330
385, 104
403, 209
356, 105
271, 155
102, 104
290, 319
131, 103
539, 360
562, 111
121, 235
103, 125
127, 198
144, 169
101, 169
195, 113
137, 159
118, 122
113, 105
130, 662
170, 133
2864, 133
114, 130
139, 107
114, 128
120, 144
102, 124
225, 131
525, 109
393, 567
209, 160
107, 103
100, 129
126, 113
138, 190
108, 611
916, 108
125, 110
144, 208
119, 184
1157, 152
101, 101
246, 233
131, 204
344, 117
179, 161
228, 213
171, 228
2665, 352
401, 137
152, 1474
128, 146
106, 182
174, 160
122, 283
108, 119
122, 109
120, 2517
336, 176
201, 214
272, 119
115, 156
498, 248
116, 473
182, 105
125, 104
104, 182
156, 110
114, 104
198, 147
337, 247
208, 107
371, 470
106, 222
153, 240
137, 121
896, 175
242, 395
129, 577
271, 479
4032, 104
878, 103
200, 149
114, 321
158, 314
123, 131
173, 572
145, 144
324, 160
109, 127
120, 158
171, 116
105, 125
105, 137
117, 351
125, 117
472, 120
122, 170
218, 147
137, 115
122, 196
164, 310
173, 698
120, 139
150, 134
219, 219
356, 120
438, 517
164, 907
126, 244
304, 176
686, 230
306, 116
123, 159
196, 195
218, 436
123, 117
227, 323
112, 676
118, 186
127, 485
127, 112
111, 115
105, 210
112, 134
142, 873
564, 134
212, 245
171, 618
120, 115
175, 573
105, 333
110, 275
206, 126
236, 408
451, 102
279, 115
113, 594
138, 120
185, 165
181, 101
157, 162
135, 113
121, 495
107, 157
107, 208
144, 113
159, 171
713, 113
341, 210
103, 244
219, 322
577, 373
257, 128
107, 135
333, 215
136, 130
116, 237
157, 148
196, 181
624, 238
122, 134
450, 256
480, 343
537, 249
162, 873
155, 117
281, 142
105, 169
232, 112
473, 171
342, 123
401, 103
3162, 135
155, 194
754, 144
134, 117
267, 122
885, 212
107, 415
144, 187
343, 471
303, 194
128, 400
114, 102
103, 106
178, 401
133, 150
503, 132
310, 140
1005, 265
304, 130
1137, 179
178, 624
122, 210
311, 212
124, 205
178, 106
126, 435
871, 152
525, 3304
168, 158
390, 423
705, 276
119, 261
114, 116
166, 1633
163, 160
175, 107
147, 316
263, 122
159, 103
524, 106
110, 117
946, 107
209, 417
106, 117
137, 763
107, 130
242, 129
106, 489
161, 190
442, 102
109, 151
109, 173
125, 426
312, 273
573, 242
360, 104
648, 313
111, 187
224, 119
308, 106
114, 487
141, 500
119, 156
312, 241
108, 229
259, 118
113, 416
277, 149
265, 184
119, 221
131, 106
252, 124
456, 438
412, 184
109, 221
212, 126
185, 106
116, 319
173, 102
172, 206
240, 129
416, 457
116, 207
133, 970
123, 176
206, 184
201, 142
390, 169
127, 252
111, 143
148, 311
228, 103
441, 500
391, 149
592, 145
108, 206
248, 2958
173, 674
205, 471
497, 544
153, 176
163, 109
1419, 139
207, 125
111, 297
222, 179
191, 142
194, 162
129, 159
928, 121
563, 106
485, 209
105, 152
188, 238
136, 164
201, 335
107, 113
789, 105
172, 190
134, 220
144, 104
124, 103
151, 471
172, 270
141, 164
102, 130
184, 572
3028, 209
139, 186
140, 256
110, 103
182, 118
117, 170
126, 262
113, 201
150, 180
224, 240
194, 113
195, 115
615, 102
226, 790
134, 127
416, 134
997, 124
807, 135
102, 106
142, 191
127, 190
113, 183
138, 131
121, 333
528, 687
174, 169
108, 116
240, 103
119, 146
2825, 180
243, 401
619, 225
111, 439
105, 114
1147, 153
288, 124
107, 897
393, 153
126, 109
127, 117
104, 385
257, 113
105, 156
116, 126
543, 116
402, 204
105, 304
135, 118
224, 145
140, 212
459, 115
760, 1728
112, 319
150, 148
641, 257
204, 4832
192, 143
113, 218
462, 135
1302, 314
172, 362
154, 193
208, 333
344, 136
123, 120
103, 112
144, 3034
111, 176
312, 184
101, 256
134, 210
254, 1311
106, 510
208, 1450
124, 200
295, 328
159, 124
151, 113
109, 127
166, 137
167, 176
166, 806
175, 213
165, 138
124, 169
111, 195
117, 441
188, 126
298, 124
124, 106
546, 106
498, 144
134, 136
180, 153
208, 109
344, 116
217, 137
112, 122
104, 216
196, 131
119, 270
863, 147
208, 176
242, 153
350, 101
170, 266
107, 151
115, 148
321, 269
