Target in-degree, Target out-degree
134, 225
129, 101
110, 110
124, 115
186, 131
115, 121
184, 106
105, 103
135, 121
129, 459
152, 185
137, 177
258, 388
132, 229
109, 330
115, 160
186, 167
165, 289
236, 741
107, 146
129, 127
258, 106
138, 444
109, 379
117, 149
292, 243
116, 124
143, 106
118, 394
352, 134
253, 110
103, 150
230, 179
133, 165
174, 151
109, 104
408, 101
110, 131
514, 122
124, 114
291, 114
103, 108
154, 152
116, 267
142, 110
120, 124
123, 125
319, 108
103, 123
213, 189
316, 421
219, 250
480, 528
116, 351
119, 159
108, 110
246, 112
121, 131
208, 152
117, 117
195, 154
162, 104
401, 145
114, 881
265, 100
185, 203
438, 141
157, 324
136, 262
238, 203
136, 562
386, 119
110, 115
185, 407
234, 712
113, 150
150, 244
165, 141
124, 262
139, 113
266, 111
568, 227
179, 152
186, 109
131, 147
332, 286
142, 252
110, 175
105, 288
161, 332
267, 239
137, 131
171, 105
341, 101
442, 129
114, 228
156, 111
161, 118
203, 122
132, 110
267, 123
103, 125
110, 114
102, 117
106, 168
111, 543
138, 168
127, 107
196, 119
108, 179
181, 125
141, 118
150, 106
151, 121
133, 948
141, 119
122, 149
171, 142
212, 180
213, 293
123, 501
258, 230
159, 114
408, 124
146, 104
102, 114
134, 146
142, 100
166, 104
121, 104
103, 230
126, 127
125, 101
302, 108
188, 174
101, 103
164, 277
274, 114
106, 227
154, 165
298, 161
265, 122
108, 126
123, 214
133, 170
263, 140
137, 114
278, 238
115, 205
500, 548
133, 709
101, 103
258, 301
119, 456
182, 282
155, 155
140, 134
345, 164
228, 116
130, 115
321, 117
192, 126
140, 158
111, 195
125, 108
184, 218
107, 191
258, 689
162, 108
381, 121
101, 144
311, 142
491, 231
107, 207
103, 148
100, 541
227, 194
122, 119
122, 145
102, 180
174, 194
139, 223
136, 122
213, 104
138, 186
128, 140
114, 119
1670, 111
105, 107
447, 109
174, 476
107, 138
180, 136
209, 101
750, 225
187, 170
147, 111
135, 100
145, 114
104, 2471
408, 138
140, 109
204, 140
124, 267
161, 119
101, 118
116, 109
206, 424
161, 147
542, 158
123, 177
115, 287
281, 183
288, 129
384, 490
129, 280
132, 296
102, 111
126, 128
103, 938
178, 104
118, 407
114, 102
294, 251
154, 258
133, 349
146, 179
221, 129
128, 175
223, 121
165, 111
111, 103
104, 114
116, 135
161, 120
134, 120
126, 188
115, 158
204, 107
134, 123
631, 287
116, 142
152, 103
326, 471
191, 184
118, 125
316, 137
132, 725
182, 175
133, 121
617, 285
162, 124
157, 265
431, 124
764, 128
180, 487
117, 429
136, 243
1618, 126
216, 190
104, 103
104, 606
146, 142
465, 114
110, 128
148, 108
117, 109
141, 267
101, 134
113, 100
242, 324
503, 105
258, 132
365, 255
218, 186
152, 269
210, 169
246, 120
109, 218
146, 122
110, 104
138, 134
115, 609
120, 116
131, 144
116, 115
131, 113
123, 117
168, 117
106, 133
628, 178
119, 199
122, 107
103, 139
355, 155
230, 105
172, 118
147, 317
116, 250
109, 176
125, 132
354, 211
168, 116
102, 119
145, 109
191, 141
252, 101
115, 110
109, 119
171, 104
286, 137
110, 147
202, 187
134, 101
150, 158
180, 330
101, 160
178, 174
278, 191
497, 128
295, 178
302, 192
185, 108
320, 271
132, 151
407, 120
101, 106
254, 215
240, 118
223, 127
293, 140
118, 325
105, 575
153, 586
181, 146
125, 155
113, 116
120, 371
128, 113
219, 235
209, 193
107, 224
253, 585
155, 174
116, 127
103, 108
280, 123
102, 606
120, 162
421, 100
109, 120
155, 126
151, 304
119, 449
106, 105
208, 282
235, 308
175, 172
272, 116
122, 107
167, 127
116, 143
187, 120
139, 101
351, 132
101, 104
195, 159
133, 119
141, 194
115, 158
237, 101
138, 167
335, 108
120, 211
130, 165
310, 102
101, 109
150, 192
136, 102
199, 127
138, 207
134, 112
126, 292
142, 272
162, 202
136, 134
209, 387
104, 177
104, 127
136, 139
101, 124
146, 101
143, 105
202, 526
107, 142
123, 158
117, 215
228, 167
173, 121
142, 118
104, 545
190, 249
316, 225
144, 694
111, 660
137, 112
122, 1114
114, 249
104, 750
225, 112
139, 108
228, 202
364, 161
129, 156
377, 316
282, 1899
274, 158
246, 207
129, 125
198, 155
122, 112
215, 172
112, 101
142, 118
1109, 120
139, 138
134, 119
114, 126
330, 164
503, 248
145, 246
246, 128
133, 174
109, 244
101, 323
131, 125
106, 112
101, 121
112, 144
156, 112
238, 104
176, 117
126, 329
166, 118
147, 158
106, 103
133, 444
135, 273
162, 161
182, 168
144, 106
100, 164
120, 101
411, 144
148, 146
188, 125
160, 128
165, 633
120, 117
116, 247
278, 126
312, 120
121, 124
110, 390
522, 274
154, 139
692, 154
106, 119
158, 103
228, 108
154, 145
142, 111
353, 108
109, 113
130, 131
103, 118
213, 470
155, 105
120, 201
101, 117
162, 159
199, 158
111, 264
300, 216
324, 182
365, 139
113, 132
175, 108
152, 245
125, 639
115, 132
116, 101
127, 249
107, 177
157, 108
448, 113
201, 182
230, 399
150, 183
190, 136
129, 168
423, 162
104, 161
205, 167
135, 107
162, 181
149, 281
189, 362
186, 249
159, 120
822, 150
144, 195
116, 122
175, 228
102, 129
117, 132
102, 113
102, 107
241, 229
206, 118
391, 127
595, 139
116, 180
130, 557
146, 101
117, 144
152, 218
116, 236
106, 373
164, 108
122, 311
153, 126
106, 162
140, 395
132, 116
113, 125
165, 111
254, 302
284, 116
265, 130
116, 107
363, 242
353, 110
169, 102
106, 118
111, 133
110, 204
224, 118
127, 119
113, 228
148, 133
110, 110
161, 101
104, 140
117, 367
314, 146
103, 237
125, 641
100, 100
101, 106
118, 112
147, 136
481, 123
198, 123
164, 525
108, 110
129, 121
124, 100
122, 131
141, 158
123, 129
107, 129
113, 140
126, 113
141, 128
122, 214
155, 274
115, 148
112, 956
285, 245
460, 101
100, 124
123, 124
125, 173
208, 264
116, 106
116, 128
142, 138
285, 288
182, 126
117, 101
109, 258
306, 129
128, 105
128, 117
382, 123
118, 395
179, 162
119, 102
118, 103
319, 149
109, 109
398, 175
165, 232
149, 122
111, 233
125, 123
173, 116
196, 103
124, 107
122, 118
137, 160
113, 109
114, 142
112, 144
151, 106
103, 191
117, 100
129, 311
233, 443
114, 100
206, 156
123, 133
248, 104
140, 111
113, 230
137, 178
132, 178
251, 170
111, 102
110, 200
109, 114
138, 131
114, 283
120, 103
238, 147
103, 156
107, 129
101, 517
139, 142
108, 180
121, 162
126, 196
120, 113
128, 140
116, 151
115, 130
223, 188
240, 102
157, 108
105, 131
176, 108
100, 224
147, 101
206, 101
146, 340
185, 256
146, 104
155, 243
119, 683
121, 151
148, 151
607, 123
118, 223
127, 278
397, 137
118, 161
159, 119
131, 108
121, 110
109, 252
105, 273
180, 163
443, 118
135, 115
116, 210
228, 222
123, 214
108, 161
154, 144
139, 144
703, 209
107, 155
103, 148
192, 126
190, 296
113, 231
201, 326
133, 183
111, 298
441, 133
172, 203
114, 1887
147, 126
161, 107
296, 105
166, 273
274, 206
135, 369
120, 110
120, 102
103, 144
253, 233
131, 118
144, 159
109, 137
102, 240
113, 117
238, 204
168, 133
287, 146
146, 143
129, 129
118, 255
122, 156
101, 163
162, 105
108, 136
324, 151
196, 131
109, 323
296, 112
193, 106
138, 150
275, 107
953, 199
169, 144
116, 102
352, 147
304, 115
107, 347
277, 198
100, 101
112, 334
153, 431
122, 195
258, 113
410, 154
122, 131
107, 111
147, 107
407, 111
168, 112
114, 151
196, 107
228, 276
102, 176
161, 102
179, 237
490, 116
207, 119
1460, 162
142, 394
112, 244
124, 122
101, 302
136, 530
104, 105
109, 120
172, 325
133, 137
210, 138
108, 128
145, 246
112, 139
105, 651
209, 105
157, 118
101, 219
106, 127
107, 108
117, 154
105, 124
176, 117
170, 123
110, 105
230, 422
152, 491
122, 105
220, 148
153, 299
144, 123
670, 106
163, 100
321, 193
127, 101
275, 169
159, 550
1355, 118
114, 169
163, 129
196, 133
124, 120
128, 176
128, 111
113, 526
104, 194
120, 103
255, 373
103, 200
172, 133
211, 146
105, 127
141, 104
173, 191
193, 119
107, 137
190, 138
210, 106
109, 109
120, 126
107, 127
106, 133
132, 449
125, 139
183, 101
358, 138
149, 100
264, 102
105, 145
210, 235
229, 316
118, 146
126, 103
169, 145
114, 452
305, 124
122, 1696
217, 203
434, 109
115, 168
110, 109
107, 192
110, 686
210, 116
141, 148
104, 120
134, 126
252, 235
132, 140
123, 170
134, 114
100, 209
114, 220
146, 110
429, 209
240, 107
396, 438
258, 106
369, 163
126, 132
110, 135
195, 161
235, 154
133, 115
104, 212
314, 143
101, 322
118, 115
182, 230
132, 167
155, 115
206, 144
112, 161
164, 107
115, 2366
149, 130
135, 118
101, 117
273, 136
144, 396
114, 131
135, 115
121, 193
140, 101
148, 345
171, 107
110, 132
167, 125
102, 117
140, 117
117, 102
177, 188
122, 184
851, 111
109, 142
107, 128
344, 154
167, 114
120, 107
115, 257
102, 326
604, 113
122, 161
154, 126
294, 103
167, 109
106, 121
277, 132
101, 264
162, 111
125, 198
154, 117
121, 113
142, 164
124, 202
138, 129
172, 135
161, 952
103, 111
125, 442
116, 1467
105, 125
121, 586
215, 123
240, 129
146, 111
108, 106
136, 137
122, 526
105, 177
188, 153
104, 127
101, 180
126, 105
289, 190
102, 107
188, 108
140, 102
106, 117
127, 395
175, 331
107, 235
101, 154
119, 124
148, 128
101, 116
501, 106
166, 793
221, 100
104, 176
192, 106
229, 134
115, 119
139, 125
152, 267
119, 115
208, 130
103, 216
1006, 124
107, 146
193, 109
219, 180
116, 132
176, 103
133, 199
194, 109
265, 148
160, 106
249, 105
136, 130
440, 201
168, 188
109, 183
142, 109
102, 165
179, 212
219, 138
137, 103
329, 108
106, 123
305, 255
142, 200
128, 106
262, 114
112, 121
165, 109
104, 118
274, 114
694, 126
128, 101
100, 104
226, 220
150, 117
254, 136
131, 482
226, 120
225, 120
103, 111
132, 341
131, 164
114, 103
212, 119
122, 168
146, 121
101, 351
123, 101
1389, 108
228, 149
131, 170
101, 244
160, 233
108, 130
107, 112
159, 149
106, 101
110, 123
104, 463
167, 130
158, 110
190, 160
105, 103
163, 104
112, 133
165, 161
105, 168
135, 181
136, 156
106, 156
219, 186
108, 327
195, 121
116, 233
117, 302
114, 271
103, 449
138, 108
101, 105
114, 113
146, 273
243, 161
143, 118
120, 586
275, 131
150, 171
107, 181
152, 270
100, 233
176, 117
184, 323
108, 207
262, 161
345, 274
186, 108
104, 115
101, 334
266, 145
111, 110
141, 103
155, 103
187, 186
199, 118
153, 202
105, 116
102, 224
109, 110
152, 101
213, 139
286, 140
165, 487
194, 169
275, 157
110, 103
205, 174
106, 124
191, 240
103, 138
106, 165
114, 112
297, 116
100, 102
132, 152
103, 112
103, 385
182, 178
302, 133
122, 203
101, 143
232, 216
110, 369
107, 323
201, 111
127, 267
240, 160
103, 186
275, 103
202, 119
165, 229
141, 178
197, 112
126, 165
164, 184
128, 169
113, 112
133, 128
107, 152
119, 295
204, 175
198, 156
118, 227
119, 108
277, 103
134, 142
271, 421
111, 159
108, 150
115, 208
116, 164
131, 138
246, 262
270, 553
132, 109
261, 111
242, 158
209, 106
130, 104
116, 117
107, 184
211, 885
168, 522
157, 217
145, 245
150, 215
136, 612
116, 119
241, 106
117, 116
117, 107
133, 106
188, 112
113, 107
117, 138
128, 129
110, 110
127, 239
107, 664
161, 170
230, 110
133, 117
108, 180
153, 560
229, 248
113, 105
474, 170
111, 175
265, 130
219, 107
287, 111
145, 103
125, 335
290, 140
299, 140
108, 182
171, 154
592, 224
117, 148
208, 104
127, 882
109, 123
167, 124
100, 141
203, 223
164, 165
788, 109
180, 123
104, 153
240, 471
103, 553
170, 191
148, 163
145, 232
110, 119
307, 149
118, 103
293, 355
130, 302
131, 110
179, 102
225, 175
112, 140
101, 117
103, 248
114, 107
226, 288
261, 124
142, 127
109, 174
174, 103
113, 450
106, 106
279, 145
1171, 119
181, 177
123, 141
124, 148
931, 126
231, 103
112, 102
111, 100
347, 102
125, 131
131, 145
105, 104
154, 121
102, 182
131, 325
114, 130
111, 348
105, 146
131, 134
104, 129
228, 295
135, 101
361, 166
101, 250
174, 127
116, 105
315, 124
110, 139
173, 112
110, 104
106, 129
139, 120
121, 153
246, 193
101, 330
107, 237
220, 155
245, 188
113, 261
150, 307
114, 234
676, 107
110, 108
160, 245
124, 215
336, 136
111, 129
204, 142
555, 157
114, 746
142, 125
226, 119
441, 166
101, 110
140, 152
103, 189
128, 102
257, 150
111, 136
128, 147
115, 120
1237, 132
182, 201
364, 173
124, 109
168, 257
144, 135
108, 137
105, 109
166, 154
191, 183
120, 106
198, 108
173, 388
159, 103
137, 255
125, 137
117, 103
113, 111
188, 151
124, 125
130, 275
233, 150
122, 322
186, 577
139, 133
175, 215
149, 131
383, 113
124, 147
117, 236
127, 164
118, 170
178, 142
257, 129
103, 112
207, 138
104, 154
101, 129
139, 196
126, 556
110, 102
200, 189
136, 177
390, 227
113, 112
164, 159
245, 336
116, 144
130, 106
349, 138
120, 178
446, 126
117, 674
209, 200
188, 108
188, 302
111, 137
160, 167
108, 148
134, 126
200, 104
595, 155
783, 114
105, 129
123, 101
279, 167
183, 237
101, 539
223, 215
187, 144
364, 133
130, 106
313, 101
199, 102
151, 111
131, 121
117, 128
312, 115
161, 2076
168, 453
101, 144
156, 188
123, 159
178, 108
128, 129
170, 121
241, 103
131, 191
104, 109
209, 166
125, 111
458, 162
153, 258
276, 111
256, 143
108, 270
101, 194
154, 126
123, 116
142, 190
171, 109
102, 140
113, 135
113, 119
162, 792
370, 605
110, 288
157, 199
192, 136
400, 154
644, 104
134, 100
232, 101
126, 108
118, 280
281, 411
101, 330
132, 115
125, 167
145, 660
163, 135
446, 221
122, 148
148, 103
100, 139
166, 741
151, 104
863, 126
105, 125
145, 127
114, 129
121, 116
120, 198
141, 173
127, 101
167, 100
138, 157
225, 227
108, 124
273, 108
238, 142
107, 127
154, 106
202, 175
137, 118
103, 181
175, 126
456, 686
106, 134
168, 141
137, 118
142, 407
286, 120
198, 101
169, 160
109, 138
106, 118
264, 180
128, 161
126, 260
302, 131
149, 152
214, 141
148, 306
429, 111
128, 130
138, 303
124, 124
112, 105
125, 255
185, 144
121, 237
219, 110
143, 110
218, 288
101, 177
119, 154
115, 104
104, 217
571, 101
635, 125
133, 135
115, 216
223, 134
292, 109
119, 156
176, 160
130, 137
218, 365
168, 154
226, 175
116, 105
116, 142
110, 122
119, 108
124, 117
142, 214
187, 200
152, 143
111, 135
175, 139
102, 124
105, 135
234, 295
127, 137
137, 110
108, 189
118, 128
114, 135
188, 144
158, 103
214, 105
256, 141
256, 131
100, 102
273, 177
145, 326
102, 163
125, 256
143, 194
121, 590
341, 135
180, 111
249, 347
168, 150
133, 115
162, 113
123, 137
185, 111
290, 188
114, 198
129, 203
169, 132
127, 100
118, 299
197, 156
267, 171
102, 149
257, 282
137, 141
132, 318
195, 102
106, 104
143, 238
117, 128
148, 141
108, 403
116, 219
126, 165
224, 167
144, 148
114, 127
112, 117
381, 102
108, 129
148, 152
120, 118
161, 131
124, 107
115, 162
145, 214
106, 172
189, 125
135, 105
1481, 116
192, 144
221, 475
308, 1364
113, 239
102, 125
114, 155
373, 145
265, 148
421, 113
175, 111
241, 111
534, 405
265, 178
120, 120
209, 119
151, 141
232, 125
135, 185
125, 175
146, 129
102, 204
673, 511
118, 247
142, 114
102, 110
131, 281
126, 127
231, 114
103, 106
148, 245
131, 106
122, 114
137, 215
392, 235
136, 137
113, 140
114, 111
135, 143
102, 494
198, 104
108, 109
440, 143
147, 204
196, 158
284, 118
133, 119
128, 206
144, 258
149, 135
174, 100
352, 294
141, 108
104, 453
172, 106
334, 130
111, 102
151, 107
150, 105
303, 119
182, 207
154, 107
103, 509
307, 153
230, 134
101, 139
135, 415
125, 428
105, 134
311, 200
149, 228
109, 193
262, 187
268, 130
231, 201
185, 143
144, 118
167, 153
115, 146
108, 103
627, 110
147, 132
106, 314
126, 112
123, 117
441, 299
104, 106
162, 366
234, 139
123, 164
114, 102
108, 200
122, 212
122, 153
121, 137
164, 118
167, 109
185, 200
103, 104
450, 130
123, 315
119, 130
100, 333
123, 234
128, 175
135, 162
188, 155
126, 102
125, 180
162, 176
109, 115
513, 224
131, 174
149, 138
199, 142
291, 105
129, 110
141, 129
104, 248
113, 138
143, 173
105, 114
116, 136
117, 162
108, 308
119, 120
108, 116
106, 150
368, 172
102, 175
109, 348
204, 152
105, 116
564, 110
105, 111
168, 160
264, 194
247, 106
111, 106
192, 123
100, 101
170, 109
118, 206
185, 112
132, 198
283, 156
172, 166
109, 201
307, 107
369, 1004
121, 153
158, 110
120, 133
118, 142
148, 100
252, 149
101, 141
183, 120
116, 130
143, 178
109, 127
117, 233
101, 132
152, 338
150, 141
320, 275
104, 141
102, 126
388, 121
283, 139
122, 188
102, 124
113, 194
170, 138
108, 109
109, 119
148, 132
106, 152
267, 178
138, 131
110, 127
118, 115
287, 121
162, 231
166, 141
119, 500
113, 122
120, 132
103, 546
314, 112
107, 103
141, 176
139, 161
115, 124
119, 188
204, 138
105, 102
189, 629
125, 123
217, 2286
247, 104
489, 103
129, 117
138, 136
114, 127
171, 126
132, 109
102, 341
207, 118
116, 103
2771, 101
147, 105
103, 116
104, 131
158, 264
131, 133
390, 127
139, 123
168, 497
219, 289
123, 135
115, 206
159, 118
176, 126
152, 397
133, 152
465, 579
172, 101
114, 193
133, 240
156, 258
116, 145
114, 198
264, 278
184, 169
200, 102
105, 1549
225, 182
118, 139
104, 259
131, 141
131, 126
137, 104
127, 182
229, 232
145, 129
172, 216
350, 300
146, 211
204, 114
132, 143
117, 144
142, 104
113, 217
150, 118
166, 572
214, 103
123, 116
107, 190
444, 421
147, 138
123, 112
116, 116
105, 217
102, 257
101, 136
125, 119
645, 271
125, 111
169, 347
138, 119
296, 116
124, 114
143, 138
440, 136
132, 139
385, 205
178, 111
101, 211
684, 103
163, 3252
143, 723
119, 140
253, 170
177, 141
153, 109
216, 136
131, 107
178, 365
160, 165
127, 102
106, 121
219, 224
143, 231
153, 140
276, 112
139, 127
110, 211
277, 101
133, 149
144, 100
185, 120
136, 107
133, 108
102, 102
210, 133
104, 299
200, 269
179, 116
175, 117
197, 148
136, 114
363, 167
100, 220
173, 133
123, 111
133, 103
140, 308
110, 352
102, 113
497, 228
170, 102
181, 129
303, 128
171, 152
169, 129
106, 106
164, 102
201, 166
240, 131
104, 110
158, 143
113, 105
129, 129
100, 133
161, 532
115, 117
1295, 413
173, 295
122, 122
135, 634
191, 151
105, 125
157, 249
1064, 131
116, 103
156, 262
152, 230
411, 596
112, 430
130, 236
334, 170
105, 324
158, 202
218, 361
104, 115
314, 226
224, 804
109, 128
238, 109
232, 104
113, 129
387, 215
113, 282
202, 131
236, 109
115, 193
236, 122
165, 131
104, 132
123, 109
173, 115
524, 137
113, 107
267, 102
117, 175
107, 140
104, 103
117, 119
381, 101
186, 200
111, 446
139, 101
118, 106
132, 125
147, 208
144, 112
100, 139
174, 114
159, 146
117, 286
112, 129
126, 118
136, 166
153, 128
173, 118
108, 263
114, 162
274, 143
194, 119
271, 117
103, 127
139, 104
265, 109
119, 136
177, 153
123, 297
611, 184
110, 132
123, 196
234, 100
101, 476
269, 116
153, 192
204, 120
101, 163
155, 105
100, 103
109, 267
113, 135
121, 314
101, 171
216, 100
125, 456
133, 184
180, 115
186, 186
112, 153
517, 213
120, 190
105, 122
124, 176
130, 124
196, 152
112, 482
101, 145
263, 102
111, 167
103, 148
157, 139
115, 118
192, 486
1231, 387
146, 476
187, 242
176, 225
109, 101
138, 151
126, 113
107, 153
110, 108
105, 102
111, 118
175, 115
240, 117
189, 104
149, 135
102, 147
127, 151
141, 105
128, 110
312, 148
112, 127
106, 151
157, 114
108, 209
126, 114
225, 152
144, 138
226, 123
195, 145
131, 118
606, 135
238, 124
100, 121
135, 129
140, 124
405, 179
190, 102
116, 121
117, 128
105, 167
163, 299
112, 108
125, 101
139, 105
147, 317
127, 143
124, 112
269, 125
145, 120
202, 101
171, 181
185, 127
194, 496
181, 100
124, 213
168, 603
174, 259
106, 102
269, 158
107, 129
141, 143
323, 255
189, 207
112, 115
104, 485
117, 193
169, 611
106, 128
385, 225
128, 118
155, 102
116, 116
297, 126
118, 199
534, 130
108, 137
366, 103
120, 168
232, 143
304, 301
137, 109
163, 107
107, 193
142, 103
146, 310
123, 106
381, 158
126, 234
527, 169
152, 375
103, 186
128, 926
203, 183
165, 153
113, 145
136, 178
178, 104
227, 231
232, 121
284, 124
112, 113
137, 108
234, 244
486, 214
139, 145
186, 148
114, 106
146, 1048
226, 110
151, 101
180, 101
184, 127
106, 143
111, 361
239, 103
117, 102
118, 194
110, 106
152, 107
292, 103
170, 157
157, 298
181, 107
287, 141
119, 134
144, 924
137, 113
125, 154
194, 149
141, 150
161, 209
156, 318
142, 207
100, 104
313, 295
107, 150
138, 187
134, 110
252, 121
174, 108
204, 111
107, 114
130, 140
226, 108
102, 120
183, 171
104, 119
151, 154
103, 151
169, 476
134, 208
143, 363
139, 441
105, 122
117, 207
136, 101
473, 156
116, 126
104, 103
143, 107
125, 113
212, 133
142, 123
101, 151
313, 172
144, 124
132, 101
117, 334
617, 125
114, 115
107, 182
117, 105
118, 145
135, 125
155, 513
139, 430
110, 116
127, 176
157, 128
114, 140
103, 201
248, 139
212, 106
128, 201
137, 164
1178, 158
122, 116
179, 160
216, 108
598, 126
106, 135
121, 117
187, 182
449, 120
105, 111
224, 108
406, 166
164, 188
198, 101
137, 113
169, 136
233, 615
190, 142
155, 143
168, 150
288, 199
100, 111
101, 190
303, 598
102, 732
109, 243
107, 105
137, 201
233, 113
210, 118
132, 132
198, 115
129, 137
199, 688
690, 128
147, 266
108, 148
103, 109
117, 424
107, 119
367, 119
107, 103
128, 157
226, 112
229, 154
140, 115
5000, 114
139, 129
184, 114
126, 177
163, 330
148, 204
135, 157
353, 188
147, 103
101, 137
123, 108
144, 193
193, 121
391, 148
311, 132
213, 310
171, 116
119, 125
140, 173
102, 106
153, 155
281, 101
110, 220
197, 186
254, 201
110, 111
299, 180
351, 162
100, 261
