Target in-degree, Target out-degree
104, 163
206, 323
109, 161
114, 385
118, 113
194, 127
102, 102
139, 103
143, 126
132, 147
278, 109
132, 112
117, 117
273, 102
518, 100
100, 104
163, 211
103, 100
143, 119
402, 101
152, 187
130, 162
213, 106
189, 131
145, 120
110, 138
142, 173
222, 101
107, 192
103, 107
193, 103
112, 139
359, 117
139, 140
164, 138
145, 125
123, 109
110, 116
118, 104
226, 102
128, 106
147, 106
293, 135
107, 105
122, 111
113, 113
115, 136
259, 114
310, 133
291, 156
107, 140
109, 142
190, 124
100, 110
133, 238
113, 103
103, 587
111, 101
134, 122
107, 101
152, 125
116, 102
103, 113
118, 102
199, 115
170, 102
398, 101
152, 184
126, 155
103, 103
143, 118
107, 156
118, 121
165, 377
211, 285
101, 137
122, 117
146, 130
146, 102
136, 131
120, 118
137, 119
120, 114
110, 229
102, 114
484, 153
154, 106
122, 104
136, 109
104, 126
107, 105
104, 140
126, 167
107, 107
190, 165
155, 111
107, 115
146, 135
146, 232
127, 157
110, 126
123, 352
144, 226
103, 111
105, 108
162, 114
114, 200
327, 180
143, 106
100, 127
241, 157
168, 104
103, 123
149, 163
118, 108
127, 140
150, 324
137, 117
205, 151
140, 101
222, 119
116, 109
111, 115
102, 249
125, 102
122, 120
175, 110
127, 218
151, 108
145, 103
120, 107
155, 104
106, 115
125, 101
102, 105
102, 300
128, 121
107, 171
163, 110
156, 110
114, 107
144, 105
120, 107
101, 105
118, 151
109, 175
211, 293
247, 102
113, 120
103, 116
130, 106
114, 103
135, 127
198, 116
163, 137
137, 103
169, 112
109, 109
123, 110
116, 192
308, 134
145, 193
130, 136
223, 188
101, 100
108, 133
106, 129
141, 159
102, 128
104, 176
105, 154
219, 232
100, 105
105, 123
117, 126
114, 115
103, 666
108, 139
136, 104
124, 139
104, 148
108, 111
109, 188
101, 111
117, 105
103, 125
196, 465
120, 198
104, 131
115, 126
102, 144
187, 105
143, 102
163, 111
107, 110
208, 112
257, 103
132, 106
257, 136
121, 113
157, 128
172, 137
127, 109
124, 139
164, 177
104, 180
124, 317
314, 105
101, 156
119, 108
436, 112
125, 242
117, 102
103, 114
143, 128
139, 119
102, 121
100, 131
142, 125
107, 120
113, 113
110, 168
111, 109
242, 112
291, 114
125, 267
138, 351
201, 903
101, 321
114, 148
126, 275
103, 130
118, 104
103, 101
135, 111
123, 216
134, 152
148, 189
256, 138
105, 215
270, 140
187, 132
137, 154
132, 142
148, 207
115, 107
184, 121
155, 109
129, 181
111, 104
104, 154
101, 148
122, 152
130, 118
114, 148
112, 112
114, 105
188, 257
190, 120
134, 130
113, 239
156, 105
116, 124
116, 206
113, 139
100, 119
116, 101
103, 170
157, 141
107, 103
114, 123
116, 143
135, 108
136, 122
139, 107
559, 240
104, 155
102, 124
108, 121
116, 126
102, 116
222, 120
118, 100
108, 105
142, 118
108, 354
190, 132
140, 122
163, 109
211, 118
120, 208
114, 129
138, 118
100, 177
179, 116
114, 206
153, 109
113, 104
109, 127
110, 205
216, 122
193, 160
100, 126
108, 165
154, 103
106, 106
403, 125
147, 136
205, 148
120, 151
102, 158
135, 163
345, 210
202, 108
119, 104
103, 113
132, 282
102, 132
122, 111
115, 107
116, 127
114, 115
100, 100
265, 208
150, 117
135, 159
104, 107
128, 103
103, 119
113, 125
128, 119
168, 103
116, 187
141, 173
104, 450
407, 123
126, 113
173, 127
114, 160
118, 101
105, 559
167, 110
107, 113
115, 111
151, 141
159, 109
101, 130
113, 118
118, 285
108, 126
264, 107
304, 122
126, 164
283, 180
128, 116
193, 142
115, 141
212, 129
278, 109
171, 144
199, 131
211, 226
103, 108
113, 125
106, 127
371, 104
149, 263
131, 108
152, 127
101, 110
194, 206
212, 108
129, 168
157, 125
101, 130
106, 212
103, 101
173, 107
110, 104
144, 119
139, 141
127, 114
135, 102
128, 113
133, 130
131, 121
121, 122
141, 307
109, 118
122, 111
242, 136
106, 101
141, 302
108, 207
103, 197
112, 151
127, 172
101, 104
197, 131
119, 121
104, 307
202, 129
119, 128
126, 142
227, 274
224, 186
131, 102
195, 107
101, 102
103, 104
255, 117
177, 122
107, 189
132, 102
119, 341
125, 127
256, 116
101, 116
210, 130
100, 173
126, 226
142, 102
363, 128
110, 100
134, 114
104, 128
148, 251
383, 198
168, 130
229, 107
128, 119
150, 123
163, 158
174, 144
112, 175
124, 167
154, 104
181, 150
141, 102
152, 109
118, 181
160, 103
163, 156
281, 131
112, 198
159, 171
111, 122
110, 102
108, 102
151, 125
204, 107
111, 137
113, 104
113, 264
107, 101
107, 132
194, 244
142, 139
145, 136
107, 276
124, 259
159, 159
118, 100
170, 136
103, 127
103, 289
147, 116
132, 484
123, 204
251, 141
224, 104
108, 164
101, 192
119, 152
123, 135
144, 253
129, 120
148, 249
120, 125
129, 126
512, 138
123, 146
398, 101
145, 122
224, 137
103, 178
153, 113
135, 161
106, 100
124, 138
135, 105
132, 105
131, 110
102, 409
156, 136
125, 155
109, 273
119, 108
370, 103
143, 210
147, 159
152, 119
102, 113
106, 108
113, 141
183, 220
167, 118
101, 115
142, 104
114, 118
151, 176
104, 248
163, 128
105, 158
136, 172
141, 112
131, 116
149, 137
144, 194
178, 339
126, 143
203, 112
102, 233
140, 151
101, 293
103, 156
165, 108
145, 130
155, 176
112, 114
138, 247
138, 107
112, 113
166, 272
107, 136
237, 147
111, 173
339, 114
154, 136
101, 160
132, 105
125, 115
114, 106
209, 102
382, 107
118, 136
104, 100
164, 119
114, 131
116, 127
106, 112
107, 120
103, 106
160, 174
164, 167
132, 115
223, 102
147, 110
109, 133
113, 108
160, 148
173, 200
150, 134
112, 101
105, 140
129, 112
226, 154
154, 792
211, 124
174, 144
111, 117
100, 107
121, 148
120, 143
111, 152
197, 101
119, 146
213, 104
110, 107
105, 118
174, 146
148, 153
119, 120
153, 113
213, 129
308, 106
219, 325
115, 115
143, 159
100, 236
124, 197
263, 202
130, 185
455, 172
101, 105
108, 179
174, 207
130, 108
113, 111
127, 108
171, 124
116, 150
122, 149
102, 104
122, 102
101, 234
227, 371
171, 123
178, 168
111, 184
233, 123
144, 155
115, 108
264, 142
125, 123
190, 112
259, 108
483, 118
227, 101
127, 116
103, 130
112, 674
128, 103
123, 115
202, 153
107, 171
107, 188
129, 129
102, 124
107, 131
250, 101
183, 202
110, 180
111, 106
195, 165
129, 265
114, 178
259, 185
225, 119
107, 168
104, 117
135, 113
109, 104
183, 112
135, 101
182, 129
102, 145
119, 113
126, 146
125, 116
123, 101
113, 165
185, 110
138, 160
142, 173
130, 164
107, 105
103, 118
110, 228
146, 186
252, 127
117, 937
107, 166
113, 147
123, 171
102, 232
177, 116
149, 144
137, 114
120, 111
105, 294
101, 113
103, 104
149, 115
101, 117
107, 326
207, 132
322, 103
115, 112
160, 175
103, 172
155, 218
106, 121
132, 164
159, 375
101, 201
258, 103
107, 101
107, 200
117, 109
110, 133
107, 105
105, 106
108, 125
122, 305
113, 129
163, 101
121, 243
123, 100
150, 109
384, 156
103, 236
174, 111
292, 1141
105, 115
109, 118
230, 120
129, 102
134, 157
131, 101
151, 192
132, 124
213, 100
119, 116
100, 104
134, 400
186, 146
222, 143
276, 197
142, 104
108, 201
126, 105
112, 101
107, 201
164, 157
221, 124
136, 124
280, 126
124, 116
195, 124
124, 122
123, 113
105, 116
321, 103
109, 139
107, 122
126, 146
133, 170
151, 162
145, 124
127, 133
288, 104
102, 225
137, 128
111, 124
643, 157
236, 122
102, 102
178, 101
105, 102
142, 113
126, 106
459, 103
268, 149
186, 138
107, 116
108, 105
123, 110
102, 103
163, 114
131, 162
102, 124
109, 104
128, 101
105, 143
104, 171
329, 136
275, 296
147, 215
143, 128
128, 182
204, 152
317, 115
300, 101
120, 155
115, 359
126, 118
122, 152
128, 385
161, 144
141, 192
123, 137
123, 120
133, 105
114, 109
145, 182
102, 131
131, 101
217, 127
102, 114
110, 118
113, 157
167, 161
123, 113
157, 109
322, 118
103, 121
951, 130
189, 133
147, 106
173, 116
100, 201
223, 131
226, 174
102, 307
105, 113
116, 122
102, 105
108, 128
122, 268
156, 119
114, 176
188, 114
116, 150
220, 101
197, 152
118, 200
135, 113
121, 126
104, 126
123, 110
175, 178
149, 199
294, 219
118, 119
189, 105
176, 107
261, 144
128, 113
116, 120
115, 109
105, 155
104, 154
101, 130
109, 106
101, 149
119, 190
128, 104
154, 124
100, 104
206, 195
110, 150
102, 107
117, 132
125, 156
515, 180
328, 105
132, 103
191, 136
138, 103
159, 144
167, 106
128, 113
111, 110
168, 112
116, 145
106, 137
117, 108
172, 157
163, 112
124, 161
105, 122
210, 147
129, 159
112, 106
183, 101
177, 138
108, 115
243, 123
134, 153
159, 265
118, 216
131, 163
104, 116
127, 197
143, 445
139, 166
121, 128
123, 325
111, 160
105, 104
169, 263
155, 468
112, 144
123, 194
117, 108
174, 164
104, 117
130, 108
155, 102
103, 118
101, 151
107, 124
109, 141
122, 127
118, 133
138, 107
128, 116
107, 172
101, 140
144, 118
187, 124
107, 287
185, 152
106, 133
162, 110
300, 173
295, 105
112, 108
165, 156
150, 107
113, 114
116, 181
146, 129
140, 148
107, 113
103, 101
164, 111
368, 138
359, 106
107, 158
118, 106
131, 116
112, 183
131, 102
133, 111
110, 205
134, 136
152, 111
105, 115
276, 113
142, 101
115, 120
113, 114
101, 112
123, 109
101, 194
117, 134
109, 144
120, 165
155, 460
101, 328
199, 138
133, 134
204, 151
254, 182
101, 134
202, 116
100, 107
147, 102
124, 106
112, 126
100, 143
103, 109
114, 126
100, 102
125, 102
101, 116
145, 136
276, 131
113, 209
118, 115
124, 111
151, 125
122, 118
130, 233
129, 179
120, 130
125, 126
166, 174
100, 169
197, 126
185, 216
193, 127
126, 175
102, 176
150, 122
106, 107
151, 196
146, 106
110, 109
103, 170
102, 126
115, 129
100, 105
115, 100
234, 108
127, 161
104, 117
111, 138
107, 114
121, 207
166, 135
102, 125
123, 158
142, 152
318, 155
127, 101
109, 191
130, 110
403, 209
110, 220
104, 161
145, 108
105, 257
181, 113
111, 111
108, 102
192, 111
130, 114
101, 107
101, 440
235, 130
100, 106
119, 131
118, 118
122, 141
112, 130
119, 304
161, 129
220, 135
189, 107
192, 102
109, 152
114, 165
101, 115
332, 103
114, 212
138, 115
102, 101
209, 121
120, 114
103, 151
202, 125
145, 141
101, 133
109, 203
161, 103
248, 558
174, 111
164, 187
136, 158
230, 255
141, 129
111, 148
132, 106
105, 351
126, 108
147, 117
150, 116
101, 155
256, 110
137, 149
115, 130
148, 106
174, 123
100, 120
108, 233
116, 190
123, 140
130, 101
171, 145
829, 113
209, 147
146, 135
102, 149
114, 418
275, 260
147, 113
125, 117
122, 113
188, 123
152, 102
117, 103
229, 183
150, 123
191, 126
105, 191
173, 101
130, 125
138, 134
107, 276
133, 105
213, 111
121, 118
141, 208
148, 125
115, 119
131, 153
124, 123
131, 107
242, 120
147, 102
111, 125
103, 175
374, 152
118, 106
144, 328
113, 132
109, 157
275, 198
139, 141
116, 341
102, 224
149, 128
117, 110
150, 113
145, 118
117, 264
205, 123
160, 195
107, 106
101, 188
105, 115
119, 116
103, 116
109, 150
100, 135
146, 102
126, 117
133, 204
140, 111
107, 113
144, 132
110, 130
101, 100
119, 108
106, 122
102, 112
165, 124
143, 190
185, 207
131, 187
124, 109
215, 370
137, 124
194, 110
159, 102
131, 120
138, 172
311, 141
175, 117
192, 367
179, 232
111, 136
118, 244
123, 109
176, 101
103, 112
110, 397
111, 193
123, 105
104, 108
107, 143
139, 173
123, 135
122, 111
335, 113
110, 170
109, 128
119, 139
123, 193
194, 111
200, 266
133, 105
243, 187
441, 118
403, 103
135, 107
159, 109
376, 108
176, 121
125, 168
158, 156
134, 353
111, 468
136, 153
188, 123
1147, 154
119, 133
189, 115
120, 185
155, 119
250, 114
133, 147
131, 131
215, 117
526, 117
106, 156
104, 158
152, 117
156, 114
104, 134
167, 104
113, 108
146, 106
130, 103
100, 111
126, 261
136, 103
139, 106
140, 129
128, 139
225, 147
116, 101
121, 103
119, 106
119, 128
160, 107
138, 102
118, 113
109, 241
118, 110
108, 208
107, 173
303, 177
303, 135
116, 125
109, 111
107, 135
112, 137
145, 151
165, 103
109, 129
111, 188
136, 141
106, 185
133, 130
103, 165
121, 111
134, 118
104, 130
518, 122
101, 108
152, 108
173, 100
178, 124
152, 136
130, 259
105, 174
169, 156
122, 258
133, 101
125, 144
174, 227
258, 118
113, 101
262, 113
125, 399
128, 108
108, 114
108, 101
172, 239
138, 116
197, 159
106, 144
125, 138
136, 102
141, 103
154, 122
100, 145
188, 113
151, 170
138, 108
165, 105
119, 360
123, 137
100, 111
130, 138
137, 119
117, 164
103, 191
118, 146
232, 101
162, 141
125, 162
114, 115
103, 101
105, 148
109, 230
180, 139
213, 112
110, 213
131, 166
127, 106
107, 207
261, 111
157, 115
252, 144
117, 149
113, 194
123, 139
108, 130
142, 115
109, 201
111, 102
126, 106
116, 158
102, 225
128, 132
103, 152
123, 101
362, 108
116, 229
194, 155
138, 107
135, 103
171, 171
139, 122
105, 195
114, 119
246, 181
132, 112
133, 138
108, 104
107, 112
178, 141
113, 171
186, 145
152, 150
119, 115
202, 541
120, 146
169, 102
105, 255
222, 122
115, 185
112, 225
105, 195
129, 115
324, 153
138, 169
116, 246
135, 108
136, 113
228, 100
141, 170
600, 102
124, 168
104, 136
155, 100
102, 103
191, 115
467, 470
108, 128
114, 107
110, 274
334, 137
205, 132
176, 125
201, 155
125, 128
128, 125
134, 100
111, 147
136, 100
150, 143
103, 131
100, 102
130, 108
135, 201
118, 183
180, 116
122, 152
245, 111
108, 174
572, 148
114, 128
107, 226
128, 122
136, 105
122, 113
167, 129
193, 167
136, 119
883, 108
112, 118
101, 104
160, 124
180, 148
156, 101
126, 155
153, 181
110, 209
157, 165
115, 115
219, 168
142, 148
114, 127
124, 233
234, 124
104, 108
195, 106
114, 138
139, 106
113, 116
107, 174
103, 218
141, 116
170, 118
105, 105
155, 101
232, 117
154, 109
209, 108
106, 175
145, 111
101, 129
120, 115
106, 102
126, 124
120, 148
112, 127
135, 236
195, 118
113, 661
128, 101
101, 121
120, 160
146, 113
284, 183
104, 139
104, 105
106, 130
126, 114
135, 842
171, 100
147, 103
128, 112
100, 118
144, 113
118, 107
116, 120
139, 164
107, 113
103, 105
105, 108
162, 110
116, 243
171, 188
110, 118
187, 102
119, 129
105, 245
176, 105
114, 125
123, 151
145, 175
105, 113
134, 113
136, 145
121, 158
203, 108
100, 109
105, 173
103, 118
108, 244
122, 136
123, 135
129, 112
156, 193
162, 107
133, 121
100, 150
156, 135
100, 115
111, 122
103, 105
143, 103
117, 170
216, 123
107, 104
118, 141
151, 193
109, 110
105, 301
104, 221
106, 146
115, 106
117, 103
160, 118
120, 101
188, 127
106, 127
137, 130
113, 127
100, 125
137, 119
105, 114
111, 116
132, 120
114, 145
114, 124
115, 144
141, 155
158, 119
105, 106
120, 337
147, 135
124, 112
105, 167
171, 106
111, 119
132, 119
155, 184
163, 112
110, 103
300, 133
133, 113
110, 109
101, 445
138, 106
106, 101
105, 185
140, 139
105, 165
119, 248
248, 147
115, 126
103, 103
115, 193
117, 135
279, 114
106, 128
141, 119
158, 147
119, 116
191, 131
119, 760
119, 101
138, 129
176, 101
123, 159
152, 175
110, 173
210, 135
144, 111
107, 138
135, 116
106, 110
163, 211
242, 106
110, 167
154, 144
166, 105
150, 119
143, 128
121, 105
111, 105
261, 128
281, 183
104, 138
104, 113
110, 149
144, 118
252, 121
112, 196
136, 130
142, 114
108, 121
123, 220
184, 104
120, 111
110, 148
120, 107
108, 117
101, 114
795, 105
140, 110
178, 113
140, 161
155, 233
139, 115
123, 111
144, 145
152, 104
133, 131
110, 1196
178, 125
148, 110
146, 223
138, 151
110, 138
182, 202
193, 143
107, 126
120, 225
120, 101
110, 203
114, 223
130, 101
101, 104
134, 111
104, 119
161, 176
142, 121
154, 111
105, 315
210, 358
187, 159
140, 101
110, 102
254, 144
103, 107
130, 119
103, 103
122, 105
108, 101
118, 115
121, 106
106, 103
135, 202
116, 156
187, 110
152, 149
100, 115
153, 110
119, 143
230, 125
187, 123
216, 257
131, 115
102, 162
117, 123
104, 174
138, 110
215, 108
105, 111
274, 382
128, 144
146, 128
101, 119
166, 120
102, 149
222, 220
106, 174
187, 151
106, 226
124, 128
117, 133
115, 589
182, 109
108, 317
126, 106
273, 101
180, 139
130, 187
101, 114
111, 103
101, 107
536, 107
374, 185
210, 105
160, 116
143, 105
263, 523
105, 165
109, 114
158, 154
125, 149
157, 114
114, 112
106, 116
136, 121
121, 139
136, 121
174, 134
111, 150
152, 101
102, 117
106, 101
117, 112
169, 135
138, 130
114, 104
110, 102
121, 132
115, 135
230, 267
101, 116
133, 139
168, 118
108, 102
103, 240
103, 106
113, 110
107, 145
129, 321
111, 106
127, 134
111, 159
141, 149
113, 395
112, 109
244, 114
135, 127
269, 117
212, 106
122, 414
103, 129
105, 118
168, 114
102, 114
112, 114
124, 172
224, 158
131, 131
122, 197
129, 156
104, 124
102, 148
352, 100
103, 199
106, 128
192, 110
102, 100
141, 185
114, 150
106, 138
101, 141
120, 262
118, 350
126, 182
187, 101
133, 272
127, 139
141, 125
140, 153
116, 171
110, 108
102, 112
109, 149
105, 130
119, 113
106, 121
271, 134
117, 115
132, 202
107, 119
229, 158
116, 120
117, 100
220, 100
154, 111
173, 308
124, 193
111, 148
131, 119
110, 300
150, 119
119, 142
465, 166
562, 131
143, 106
302, 133
225, 114
840, 112
114, 218
112, 102
106, 104
101, 141
290, 112
114, 128
147, 133
124, 118
344, 203
101, 307
143, 101
128, 114
108, 125
213, 104
173, 212
119, 105
171, 148
107, 302
168, 108
136, 159
126, 252
111, 107
127, 158
132, 125
139, 137
122, 112
141, 320
137, 188
122, 127
306, 111
119, 116
118, 108
102, 135
106, 188
174, 163
136, 113
150, 195
125, 108
137, 102
149, 110
145, 106
129, 114
104, 105
106, 133
142, 105
181, 102
126, 109
110, 131
177, 119
119, 139
107, 100
254, 205
197, 121
103, 125
126, 170
154, 106
264, 110
125, 102
119, 143
140, 102
168, 123
104, 112
148, 115
186, 127
161, 110
105, 253
110, 103
178, 105
127, 231
137, 100
152, 115
107, 143
135, 144
154, 553
114, 116
101, 104
179, 105
118, 128
125, 109
101, 110
125, 107
107, 158
111, 100
198, 165
238, 124
168, 141
176, 310
113, 119
139, 101
119, 269
118, 122
102, 108
134, 122
156, 103
147, 163
114, 107
271, 127
232, 108
127, 169
506, 121
111, 166
103, 103
158, 118
126, 117
119, 217
114, 171
115, 117
100, 251
180, 158
100, 127
127, 115
148, 123
186, 137
146, 116
119, 145
172, 145
122, 205
161, 108
111, 111
133, 146
106, 220
124, 127
112, 125
122, 104
109, 123
140, 159
170, 114
109, 141
247, 214
100, 115
132, 173
100, 101
148, 163
109, 289
101, 172
140, 107
151, 104
150, 718
136, 106
104, 185
137, 158
135, 119
102, 175
102, 100
151, 102
115, 112
193, 115
113, 131
104, 128
127, 105
114, 105
115, 101
111, 101
101, 196
107, 106
151, 172
215, 113
108, 322
104, 111
336, 180
114, 113
104, 107
143, 119
155, 165
257, 110
237, 111
118, 111
113, 143
113, 115
128, 126
126, 109
113, 119
129, 127
117, 142
165, 115
124, 103
143, 134
111, 114
1276, 100
103, 256
110, 101
108, 141
112, 128
113, 134
199, 178
103, 117
102, 118
165, 135
216, 105
110, 146
125, 152
164, 106
113, 102
123, 113
102, 131
110, 113
133, 123
276, 193
368, 110
122, 189
103, 129
109, 105
234, 100
153, 178
106, 290
126, 141
146, 111
168, 375
114, 110
112, 117
176, 129
146, 118
409, 140
110, 307
206, 150
177, 294
109, 102
103, 106
102, 174
371, 108
163, 124
184, 122
159, 139
120, 102
207, 151
121, 150
110, 104
103, 109
160, 115
107, 141
102, 100
136, 112
102, 148
122, 104
126, 120
113, 111
220, 105
152, 143
163, 105
154, 143
189, 106
116, 103
112, 123
114, 101
174, 127
147, 193
128, 112
106, 133
381, 135
146, 125
101, 350
160, 244
104, 124
134, 207
137, 113
130, 123
124, 219
131, 162
116, 202
173, 106
118, 125
101, 221
166, 107
124, 161
166, 106
110, 173
105, 100
156, 110
124, 114
105, 103
140, 146
131, 104
134, 104
200, 272
501, 146
104, 117
107, 106
112, 279
115, 163
152, 104
236, 301
238, 102
309, 144
113, 121
414, 122
128, 138
105, 103
155, 152
108, 137
144, 107
112, 167
132, 123
258, 191
120, 112
138, 105
119, 130
103, 114
136, 102
456, 224
126, 344
116, 101
135, 124
104, 114
107, 113
252, 191
126, 109
141, 102
148, 134
235, 104
196, 130
110, 111
103, 115
135, 149
118, 134
137, 216
132, 302
246, 106
122, 102
125, 140
116, 120
126, 191
142, 105
236, 115
154, 187
122, 135
118, 147
192, 125
101, 122
107, 120
101, 169
114, 136
160, 110
160, 108
113, 110
184, 143
144, 115
127, 114
124, 121
143, 108
112, 104
167, 145
168, 141
106, 173
104, 115
109, 105
105, 130
157, 210
169, 126
103, 103
157, 244
158, 119
111, 111
154, 156
148, 118
249, 348
125, 153
142, 111
117, 174
103, 123
106, 113
137, 112
190, 115
107, 142
186, 111
157, 134
108, 125
546, 124
158, 153
108, 121
104, 105
120, 135
197, 102
200, 109
203, 295
150, 101
111, 113
114, 105
143, 127
164, 126
168, 127
103, 586
100, 103
123, 159
172, 146
107, 224
178, 137
127, 148
146, 118
241, 131
115, 140
135, 138
264, 237
157, 136
121, 127
104, 109
101, 107
109, 101
111, 147
165, 103
116, 319
456, 107
133, 126
203, 110
204, 174
176, 109
121, 119
186, 118
115, 134
505, 164
104, 104
1219, 105
112, 109
106, 132
221, 246
142, 111
217, 140
123, 124
105, 115
156, 101
106, 131
110, 135
311, 103
365, 113
145, 328
103, 164
102, 103
214, 116
112, 102
248, 108
419, 134
124, 208
109, 252
117, 116
111, 104
117, 120
144, 138
101, 139
151, 866
245, 118
322, 100
106, 101
103, 102
119, 117
104, 115
134, 103
236, 102
396, 105
100, 116
126, 112
123, 201
